cust_id,seg_name,update_at,active_flag
13211216,ONE-OFFS,2014-01-01 00:00:00,N
13211216,INACTIVE,2015-05-01 00:00:00,N
13211216,LAPSED,2014-11-01 00:00:00,N
13234867,LAPSED,2014-02-01 00:00:00,N
13234867,INFREQUENT,2014-09-01 00:00:00,N
13234867,ONE-OFFS,2014-07-01 00:00:00,N
13234867,LOYAL,2016-02-01 00:00:00,Y
13234867,LAPSED,2014-01-01 00:00:00,N
13234867,INFREQUENT,2015-04-01 00:00:00,N
13234867,INFREQUENT,2015-09-01 00:00:00,N
13234867,INFREQUENT,2016-04-01 00:00:00,Y
13238389,INFREQUENT,2014-12-01 00:00:00,N
13238389,INFREQUENT,2014-01-01 00:00:00,N
13238389,INFREQUENT,2015-08-01 00:00:00,N
13238389,INFREQUENT,2014-08-01 00:00:00,N
13238389,LOYAL,2016-02-01 00:00:00,Y
13238389,ONE-OFFS,2015-12-01 00:00:00,N
13238389,LOYAL,2014-02-01 00:00:00,N
13238389,INFREQUENT,2016-01-01 00:00:00,N
13238389,ONE-OFFS,2014-09-01 00:00:00,N
13238389,ONE-OFFS,2015-02-01 00:00:00,N
13252940,LAPSED,2014-05-01 00:00:00,N
13252940,LAPSED,2014-11-01 00:00:00,N
13252940,ONE-OFFS,2014-01-01 00:00:00,N
13252940,INACTIVE,2015-05-01 00:00:00,N
13252940,ONE-OFFS,2016-02-01 00:00:00,Y
13273578,INFREQUENT,2014-01-01 00:00:00,N
13273578,ONE-OFFS,2014-09-01 00:00:00,N
13273578,LAPSED,2015-07-01 00:00:00,N
13273578,ONE-OFFS,2015-09-01 00:00:00,N
13273578,INFREQUENT,2016-02-01 00:00:00,Y
13303564,LAPSED,2014-12-01 00:00:00,N
13303564,LAPSED,2015-06-01 00:00:00,N
13303564,ONE-OFFS,2014-01-01 00:00:00,N
13303564,INACTIVE,2015-12-01 00:00:00,N
13303564,ONE-OFFS,2016-01-01 00:00:00,N
13303564,INFREQUENT,2016-02-01 00:00:00,Y
13304674,INFREQUENT,2016-01-01 00:00:00,N
13304674,INFREQUENT,2015-06-01 00:00:00,N
13304674,INFREQUENT,2016-04-01 00:00:00,Y
13304674,ONE-OFFS,2015-04-01 00:00:00,N
13304674,INFREQUENT,2014-08-01 00:00:00,N
13304674,INFREQUENT,2014-01-01 00:00:00,N
13304674,LOYAL,2016-02-01 00:00:00,Y
13304674,LOYAL,2014-03-01 00:00:00,N
13304674,LAPSED,2015-03-01 00:00:00,N
13353060,LAPSED,2014-02-01 00:00:00,N
13353060,LAPSED,2015-05-01 00:00:00,N
13353060,INFREQUENT,2016-02-01 00:00:00,Y
13353060,ONE-OFFS,2015-09-01 00:00:00,N
13353060,ONE-OFFS,2014-05-01 00:00:00,N
13353060,ONE-OFFS,2014-01-01 00:00:00,N
13390662,ONE-OFFS,2016-01-01 00:00:00,N
13390662,INFREQUENT,2015-01-01 00:00:00,N
13390662,INACTIVE,2014-01-01 00:00:00,N
13390662,INFREQUENT,2016-02-01 00:00:00,Y
13436583,LAPSED,2014-03-01 00:00:00,N
13436583,INFREQUENT,2016-02-01 00:00:00,N
13436583,LAPSED,2014-09-01 00:00:00,N
13436583,ONE-OFFS,2015-03-01 00:00:00,N
13436583,ONE-OFFS,2014-01-01 00:00:00,N
13436583,ONE-OFFS,2016-03-01 00:00:00,Y
13439677,LAPSED,2014-01-01 00:00:00,N
13439677,ONE-OFFS,2016-02-01 00:00:00,Y
13439677,LAPSED,2015-08-01 00:00:00,N
13439677,ONE-OFFS,2014-02-01 00:00:00,N
13439677,LAPSED,2015-02-01 00:00:00,N
13441727,INFREQUENT,2015-02-01 00:00:00,N
13441727,LOYAL,2014-01-01 00:00:00,N
13441727,LOYAL,2014-05-01 00:00:00,N
13441727,LOYAL,2014-09-01 00:00:00,N
13441727,INFREQUENT,2015-04-01 00:00:00,N
13441727,VIP,2014-02-01 00:00:00,N
13441727,LOYAL,2015-06-01 00:00:00,N
13441727,VIP,2014-07-01 00:00:00,N
13441727,LOYAL,2015-03-01 00:00:00,N
13441727,LOYAL,2016-02-01 00:00:00,N
13441727,LOYAL,2016-03-01 00:00:00,Y
13441727,INFREQUENT,2016-06-01 00:00:00,Y
13467155,INFREQUENT,2014-01-01 00:00:00,N
13467155,ONE-OFFS,2016-02-01 00:00:00,Y
13467155,LAPSED,2015-01-01 00:00:00,N
13467155,LAPSED,2014-07-01 00:00:00,N
13467155,ONE-OFFS,2014-03-01 00:00:00,N
13467155,INACTIVE,2015-07-01 00:00:00,N
13530992,GONE AWAY,2014-01-01 00:00:00,N
13530992,LAPSED,2016-01-01 00:00:00,N
13530992,LAPSED,2015-07-01 00:00:00,N
13530992,ONE-OFFS,2014-07-01 00:00:00,N
13530992,ONE-OFFS,2016-02-01 00:00:00,Y
13531753,INFREQUENT,2014-03-01 00:00:00,N
13531753,LOYAL,2014-02-01 00:00:00,N
13531753,LOYAL,2015-04-01 00:00:00,N
13531753,INFREQUENT,2014-01-01 00:00:00,N
13531753,INFREQUENT,2015-08-01 00:00:00,N
13531753,LOYAL,2014-04-01 00:00:00,N
13531753,LOYAL,2014-08-01 00:00:00,N
13531753,ONE-OFFS,2015-11-01 00:00:00,N
13531753,LOYAL,2016-02-01 00:00:00,Y
13531753,INFREQUENT,2016-01-01 00:00:00,N
13549492,LAPSED,2015-01-01 00:00:00,N
13549492,ONE-OFFS,2015-03-01 00:00:00,N
13549492,INFREQUENT,2015-06-01 00:00:00,Y
13549492,ONE-OFFS,2016-06-01 00:00:00,Y
13549492,ONE-OFFS,2014-01-01 00:00:00,N
13567434,INFREQUENT,2014-06-01 00:00:00,N
13567434,INFREQUENT,2014-09-01 00:00:00,N
13567434,INFREQUENT,2014-05-01 00:00:00,N
13567434,INFREQUENT,2015-01-01 00:00:00,N
13567434,INFREQUENT,2014-11-01 00:00:00,N
13567434,INFREQUENT,2014-01-01 00:00:00,N
13567434,ONE-OFFS,2015-11-01 00:00:00,N
13567434,LAPSED,2016-01-01 00:00:00,N
13567434,INFREQUENT,2016-02-01 00:00:00,Y
13672937,INFREQUENT,2014-08-01 00:00:00,N
13672937,INFREQUENT,2014-03-01 00:00:00,N
13672937,INFREQUENT,2015-04-01 00:00:00,Y
13672937,INFREQUENT,2014-04-01 00:00:00,N
13672937,INFREQUENT,2016-05-01 00:00:00,Y
13672937,INFREQUENT,2014-01-01 00:00:00,N
13677114,INACTIVE,2015-06-01 00:00:00,N
13677114,ONE-OFFS,2016-02-01 00:00:00,Y
13677114,GONE AWAY,2015-11-01 00:00:00,N
13677114,INACTIVE,2016-01-01 00:00:00,N
13677316,LOYAL,2014-08-01 00:00:00,N
13677316,INFREQUENT,2014-06-01 00:00:00,N
13677316,ONE-OFFS,2016-01-01 00:00:00,N
13677316,INFREQUENT,2014-12-01 00:00:00,N
13677316,LOYAL,2014-05-01 00:00:00,N
13677316,INFREQUENT,2015-05-01 00:00:00,N
13677316,INFREQUENT,2014-10-01 00:00:00,N
13677316,INFREQUENT,2014-01-01 00:00:00,N
13677316,ONE-OFFS,2015-08-01 00:00:00,N
13677316,INFREQUENT,2014-09-01 00:00:00,N
13677316,INFREQUENT,2016-02-01 00:00:00,Y
13677316,LAPSED,2015-10-01 00:00:00,N
13681498,INFREQUENT,2014-05-01 00:00:00,N
13681498,LAPSED,2015-07-01 00:00:00,N
13681498,INACTIVE,2016-01-01 00:00:00,N
13681498,LAPSED,2015-01-01 00:00:00,N
13681498,INFREQUENT,2014-01-01 00:00:00,N
13681498,ONE-OFFS,2016-02-01 00:00:00,Y
13682413,VIP,2014-02-01 00:00:00,N
13682413,VIP,2014-11-01 00:00:00,N
13682413,VIP,2014-07-01 00:00:00,N
13682413,VIP,2015-07-01 00:00:00,N
13682413,VIP,2015-05-01 00:00:00,N
13682413,VIP,2015-09-01 00:00:00,Y
13682413,VIP,2014-05-01 00:00:00,N
13682413,VIP,2015-08-01 00:00:00,N
13682413,VIP,2014-01-01 00:00:00,N
13703216,LAPSED,2014-06-01 00:00:00,N
13703216,INACTIVE,2015-06-01 00:00:00,N
13703216,ONE-OFFS,2016-02-01 00:00:00,Y
13703216,ONE-OFFS,2014-01-01 00:00:00,N
13703216,LAPSED,2014-12-01 00:00:00,N
13709581,INFREQUENT,2015-08-01 00:00:00,N
13709581,INFREQUENT,2014-08-01 00:00:00,N
13709581,INFREQUENT,2015-05-01 00:00:00,N
13709581,INFREQUENT,2015-12-01 00:00:00,N
13709581,INFREQUENT,2014-12-01 00:00:00,N
13709581,ONE-OFFS,2016-05-01 00:00:00,Y
13709581,INFREQUENT,2014-04-01 00:00:00,N
13709581,LOYAL,2014-01-01 00:00:00,N
13709581,INFREQUENT,2016-03-01 00:00:00,Y
13709581,INFREQUENT,2014-05-01 00:00:00,N
13709581,INFREQUENT,2014-10-01 00:00:00,N
13709581,INFREQUENT,2016-02-01 00:00:00,N
13830346,INACTIVE,2014-07-01 00:00:00,N
13830346,INFREQUENT,2016-05-01 00:00:00,Y
13830346,INFREQUENT,2015-07-01 00:00:00,N
13830346,INFREQUENT,2015-05-01 00:00:00,N
13830346,INFREQUENT,2015-08-01 00:00:00,Y
13830346,LAPSED,2014-01-01 00:00:00,N
13830346,ONE-OFFS,2015-04-01 00:00:00,N
13839330,GONE AWAY,2015-11-01 00:00:00,N
13839330,INACTIVE,2015-06-01 00:00:00,N
13839330,INACTIVE,2016-01-01 00:00:00,N
13839330,ONE-OFFS,2016-02-01 00:00:00,Y
13852815,ONE-OFFS,2014-09-01 00:00:00,N
13852815,LAPSED,2015-10-01 00:00:00,N
13852815,LAPSED,2015-04-01 00:00:00,N
13852815,INFREQUENT,2014-01-01 00:00:00,N
13852815,ONE-OFFS,2016-02-01 00:00:00,Y
13863084,LOYAL,2015-10-01 00:00:00,N
13863084,LOYAL,2014-02-01 00:00:00,N
13863084,INFREQUENT,2014-01-01 00:00:00,N
13863084,LOYAL,2016-01-01 00:00:00,N
13863084,INFREQUENT,2016-02-01 00:00:00,Y
13868709,LOYAL,2014-11-01 00:00:00,N
13868709,INFREQUENT,2014-01-01 00:00:00,N
13868709,INFREQUENT,2014-08-01 00:00:00,N
13868709,LOYAL,2015-03-01 00:00:00,N
13868709,LOYAL,2015-09-01 00:00:00,N
13868709,INFREQUENT,2015-01-01 00:00:00,N
13868709,INFREQUENT,2015-11-01 00:00:00,Y
13868709,INFREQUENT,2016-05-01 00:00:00,Y
13869427,INFREQUENT,2015-03-01 00:00:00,N
13869427,ONE-OFFS,2014-09-01 00:00:00,N
13869427,INFREQUENT,2016-02-01 00:00:00,Y
13869427,ONE-OFFS,2014-12-01 00:00:00,N
13869427,INFREQUENT,2014-01-01 00:00:00,N
13869427,ONE-OFFS,2015-12-01 00:00:00,N
13892423,INFREQUENT,2015-06-01 00:00:00,N
13892423,INACTIVE,2014-05-01 00:00:00,N
13892423,LOYAL,2016-05-01 00:00:00,Y
13892423,LOYAL,2016-02-01 00:00:00,Y
13892423,LAPSED,2014-01-01 00:00:00,N
13892423,ONE-OFFS,2015-05-01 00:00:00,N
13892423,LOYAL,2015-08-01 00:00:00,N
13895369,INFREQUENT,2015-07-01 00:00:00,N
13895369,LOYAL,2014-01-01 00:00:00,N
13895369,INFREQUENT,2015-03-01 00:00:00,N
13895369,ONE-OFFS,2015-01-01 00:00:00,N
13895369,INFREQUENT,2014-05-01 00:00:00,N
13895369,INFREQUENT,2015-08-01 00:00:00,N
13895369,LOYAL,2015-12-01 00:00:00,Y
13918075,LOYAL,2014-01-01 00:00:00,N
13918075,VIP,2015-02-01 00:00:00,N
13918075,LOYAL,2015-05-01 00:00:00,N
13918075,INFREQUENT,2015-08-01 00:00:00,N
13918075,LOYAL,2015-10-01 00:00:00,N
13918075,INFREQUENT,2015-11-01 00:00:00,Y
13918075,INFREQUENT,2016-06-01 00:00:00,Y
13937528,ONE-OFFS,2015-12-01 00:00:00,N
13937528,INFREQUENT,2014-01-01 00:00:00,N
13937528,INFREQUENT,2016-02-01 00:00:00,Y
13951722,INFREQUENT,2014-01-01 00:00:00,N
13951722,INFREQUENT,2014-02-01 00:00:00,N
13951722,INFREQUENT,2014-08-01 00:00:00,N
13951722,ONE-OFFS,2014-06-01 00:00:00,N
13951722,INFREQUENT,2016-01-01 00:00:00,Y
13951722,LOYAL,2016-06-01 00:00:00,Y
13951722,INFREQUENT,2015-05-01 00:00:00,N
13951722,INFREQUENT,2016-05-01 00:00:00,Y
13961314,VIP,2015-04-01 00:00:00,N
13961314,LOYAL,2015-01-01 00:00:00,N
13961314,INFREQUENT,2016-01-01 00:00:00,N
13961314,LOYAL,2014-01-01 00:00:00,N
13961314,LOYAL,2014-08-01 00:00:00,N
13961314,LOYAL,2016-04-01 00:00:00,Y
13961314,VIP,2014-06-01 00:00:00,N
13961314,VIP,2014-12-01 00:00:00,N
13961314,LOYAL,2015-06-01 00:00:00,N
13961314,INFREQUENT,2015-09-01 00:00:00,N
13961314,INFREQUENT,2016-02-01 00:00:00,Y
13961314,LOYAL,2016-06-01 00:00:00,Y
13963664,INFREQUENT,2014-01-01 00:00:00,N
13963664,INFREQUENT,2016-02-01 00:00:00,Y
13963664,ONE-OFFS,2014-05-01 00:00:00,N
13963664,LAPSED,2015-11-01 00:00:00,N
13963664,ONE-OFFS,2014-12-01 00:00:00,N
13963664,INFREQUENT,2014-11-01 00:00:00,N
13965127,GONE AWAY,2015-06-01 00:00:00,N
13965127,ONE-OFFS,2016-02-01 00:00:00,Y
13965623,GONE AWAY,2015-11-01 00:00:00,N
13965623,INACTIVE,2015-06-01 00:00:00,N
13965623,ONE-OFFS,2016-02-01 00:00:00,Y
13965623,INACTIVE,2016-01-01 00:00:00,N
13987647,LOYAL,2015-03-01 00:00:00,N
13987647,INFREQUENT,2014-08-01 00:00:00,N
13987647,LOYAL,2014-01-01 00:00:00,N
13987647,INFREQUENT,2014-05-01 00:00:00,N
13987647,VIP,2015-07-01 00:00:00,N
13987647,LOYAL,2016-03-01 00:00:00,Y
13987647,INFREQUENT,2016-06-01 00:00:00,Y
13993714,INACTIVE,2015-06-01 00:00:00,N
13993714,GONE AWAY,2015-11-01 00:00:00,N
13993714,INACTIVE,2016-01-01 00:00:00,N
13993714,ONE-OFFS,2016-02-01 00:00:00,Y
14036932,INACTIVE,2015-01-01 00:00:00,N
14036932,LAPSED,2014-07-01 00:00:00,N
14036932,LAPSED,2014-01-01 00:00:00,N
14036932,ONE-OFFS,2016-02-01 00:00:00,Y
14075295,VIP,2014-01-01 00:00:00,Y
14210897,INFREQUENT,2014-03-01 00:00:00,N
14210897,INFREQUENT,2015-01-01 00:00:00,N
14210897,INFREQUENT,2014-05-01 00:00:00,N
14210897,LOYAL,2016-01-01 00:00:00,N
14210897,LOYAL,2014-11-01 00:00:00,N
14210897,LOYAL,2015-06-01 00:00:00,N
14210897,INFREQUENT,2016-06-01 00:00:00,Y
14210897,INFREQUENT,2014-06-01 00:00:00,N
14210897,INFREQUENT,2014-07-01 00:00:00,N
14210897,LOYAL,2016-02-01 00:00:00,N
14210897,INFREQUENT,2014-09-01 00:00:00,N
14210897,LOYAL,2016-03-01 00:00:00,Y
14210897,INFREQUENT,2014-01-01 00:00:00,N
14210897,INFREQUENT,2015-07-01 00:00:00,N
14210897,LOYAL,2015-11-01 00:00:00,N
14225812,VIP,2014-10-01 00:00:00,N
14225812,LOYAL,2015-07-01 00:00:00,N
14225812,VIP,2016-03-01 00:00:00,Y
14225812,VIP,2014-01-01 00:00:00,N
14225812,VIP,2015-05-01 00:00:00,N
14225812,INFREQUENT,2015-09-01 00:00:00,N
14225812,LOYAL,2015-10-01 00:00:00,N
14232688,ONE-OFFS,2014-01-01 00:00:00,N
14232688,ONE-OFFS,2014-08-01 00:00:00,N
14232688,LAPSED,2015-08-01 00:00:00,N
14232688,LAPSED,2014-03-01 00:00:00,N
14232688,ONE-OFFS,2016-02-01 00:00:00,Y
14236009,INFREQUENT,2014-01-01 00:00:00,N
14236009,ONE-OFFS,2015-01-01 00:00:00,N
14236009,ONE-OFFS,2015-06-01 00:00:00,N
14236009,ONE-OFFS,2016-06-01 00:00:00,Y
14236009,INFREQUENT,2016-02-01 00:00:00,Y
14246499,LAPSED,2014-06-01 00:00:00,N
14246499,LAPSED,2014-01-01 00:00:00,N
14246499,ONE-OFFS,2016-04-01 00:00:00,Y
14246499,INACTIVE,2014-12-01 00:00:00,N
14246499,ONE-OFFS,2015-04-01 00:00:00,N
14246499,INFREQUENT,2016-02-01 00:00:00,Y
14258128,VIP,2014-06-01 00:00:00,N
14258128,VIP,2014-05-01 00:00:00,N
14258128,VIP,2015-05-01 00:00:00,N
14258128,VIP,2014-01-01 00:00:00,N
14258128,VIP,2016-01-01 00:00:00,N
14258128,VIP,2015-07-01 00:00:00,N
14258128,VIP,2014-02-01 00:00:00,N
14258128,VIP,2015-12-01 00:00:00,N
14258128,VIP,2015-10-01 00:00:00,N
14258128,VIP,2016-02-01 00:00:00,N
14258128,VIP,2016-03-01 00:00:00,Y
14258128,VIP,2015-01-01 00:00:00,N
14258128,VIP,2014-03-01 00:00:00,N
14262581,LOYAL,2014-07-01 00:00:00,N
14262581,INFREQUENT,2014-05-01 00:00:00,N
14262581,INFREQUENT,2014-01-01 00:00:00,N
14262581,LOYAL,2015-08-01 00:00:00,N
14262581,LOYAL,2015-06-01 00:00:00,N
14262581,LOYAL,2015-12-01 00:00:00,N
14262581,INFREQUENT,2015-07-01 00:00:00,N
14262581,VIP,2016-02-01 00:00:00,Y
14262581,LOYAL,2014-06-01 00:00:00,N
14262581,LOYAL,2014-02-01 00:00:00,N
14262581,INFREQUENT,2015-10-01 00:00:00,N
14277726,INFREQUENT,2015-01-01 00:00:00,N
14277726,ONE-OFFS,2015-10-01 00:00:00,N
14277726,ONE-OFFS,2014-04-01 00:00:00,N
14277726,INFREQUENT,2014-01-01 00:00:00,N
14277726,LAPSED,2016-01-01 00:00:00,N
14277726,ONE-OFFS,2016-02-01 00:00:00,Y
14279141,ONE-OFFS,2014-01-01 00:00:00,N
14279141,ONE-OFFS,2015-01-01 00:00:00,N
14279141,INFREQUENT,2016-01-01 00:00:00,N
14279141,LOYAL,2016-02-01 00:00:00,Y
14279141,INFREQUENT,2016-05-01 00:00:00,Y
14279141,LAPSED,2014-06-01 00:00:00,N
14279141,INFREQUENT,2015-05-01 00:00:00,N
14279141,LAPSED,2014-12-01 00:00:00,N
14284022,INFREQUENT,2015-01-01 00:00:00,N
14284022,INFREQUENT,2014-06-01 00:00:00,N
14284022,ONE-OFFS,2014-09-01 00:00:00,N
14284022,LOYAL,2016-01-01 00:00:00,N
14284022,INFREQUENT,2014-01-01 00:00:00,N
14284022,INFREQUENT,2016-03-01 00:00:00,Y
14284022,LOYAL,2015-02-01 00:00:00,N
14286227,LAPSED,2015-04-01 00:00:00,N
14286227,ONE-OFFS,2015-07-01 00:00:00,N
14286227,ONE-OFFS,2014-04-01 00:00:00,N
14286227,INACTIVE,2014-01-01 00:00:00,N
14286227,INFREQUENT,2016-02-01 00:00:00,Y
14286276,INFREQUENT,2014-05-01 00:00:00,N
14286276,INFREQUENT,2014-01-01 00:00:00,N
14286276,ONE-OFFS,2015-08-01 00:00:00,N
14286276,LOYAL,2014-04-01 00:00:00,N
14286276,LOYAL,2014-06-01 00:00:00,N
14286276,INFREQUENT,2014-12-01 00:00:00,N
14286276,ONE-OFFS,2016-06-01 00:00:00,Y
14286276,INFREQUENT,2016-02-01 00:00:00,Y
14295255,INFREQUENT,2014-10-01 00:00:00,N
14295255,INFREQUENT,2014-01-01 00:00:00,N
14295255,LOYAL,2014-09-01 00:00:00,N
14295255,INFREQUENT,2014-04-01 00:00:00,N
14295255,ONE-OFFS,2015-09-01 00:00:00,N
14295255,INFREQUENT,2015-02-01 00:00:00,N
14295255,LAPSED,2016-01-01 00:00:00,N
14295255,ONE-OFFS,2016-02-01 00:00:00,Y
14295255,INFREQUENT,2014-02-01 00:00:00,N
14297190,INFREQUENT,2016-02-01 00:00:00,Y
14297190,INFREQUENT,2014-09-01 00:00:00,N
14297190,INFREQUENT,2015-01-01 00:00:00,N
14297190,LOYAL,2016-01-01 00:00:00,N
14297190,INFREQUENT,2014-01-01 00:00:00,N
14301734,INFREQUENT,2015-07-01 00:00:00,N
14301734,ONE-OFFS,2014-01-01 00:00:00,N
14301734,ONE-OFFS,2015-01-01 00:00:00,N
14301734,ONE-OFFS,2016-01-01 00:00:00,N
14301734,INFREQUENT,2016-02-01 00:00:00,Y
14309758,ONE-OFFS,2015-07-01 00:00:00,N
14309758,INFREQUENT,2014-01-01 00:00:00,N
14309758,ONE-OFFS,2014-02-01 00:00:00,N
14309758,INFREQUENT,2015-05-01 00:00:00,N
14309758,INFREQUENT,2014-07-01 00:00:00,N
14309758,INFREQUENT,2016-02-01 00:00:00,Y
14309758,ONE-OFFS,2014-11-01 00:00:00,N
14309758,ONE-OFFS,2016-05-01 00:00:00,Y
14309992,INFREQUENT,2014-01-01 00:00:00,N
14309992,INFREQUENT,2014-10-01 00:00:00,N
14309992,INFREQUENT,2015-12-01 00:00:00,Y
14309992,LAPSED,2015-08-01 00:00:00,N
14309992,ONE-OFFS,2014-12-01 00:00:00,N
14311317,VIP,2014-06-01 00:00:00,N
14311317,VIP,2014-01-01 00:00:00,N
14311317,VIP,2016-02-01 00:00:00,Y
14311317,VIP,2014-05-01 00:00:00,N
14311317,VIP,2016-06-01 00:00:00,Y
14311317,VIP,2014-04-01 00:00:00,N
14311317,VIP,2014-10-01 00:00:00,N
14311317,VIP,2015-02-01 00:00:00,N
14311317,VIP,2015-08-01 00:00:00,N
14311317,VIP,2014-03-01 00:00:00,N
14320260,INFREQUENT,2014-12-01 00:00:00,N
14320260,LOYAL,2014-11-01 00:00:00,N
14320260,LOYAL,2015-04-01 00:00:00,N
14320260,LOYAL,2015-11-01 00:00:00,N
14320260,INFREQUENT,2014-04-01 00:00:00,N
14320260,LOYAL,2014-01-01 00:00:00,N
14320260,LOYAL,2016-02-01 00:00:00,N
14320260,INFREQUENT,2015-10-01 00:00:00,N
14320260,LOYAL,2015-03-01 00:00:00,N
14320260,LOYAL,2016-03-01 00:00:00,Y
14320260,INFREQUENT,2016-04-01 00:00:00,Y
14324784,INFREQUENT,2015-12-01 00:00:00,N
14324784,LAPSED,2014-01-01 00:00:00,N
14324784,LOYAL,2016-05-01 00:00:00,Y
14324784,INFREQUENT,2014-06-01 00:00:00,N
14324784,VIP,2016-02-01 00:00:00,Y
14324784,ONE-OFFS,2014-05-01 00:00:00,N
14324784,ONE-OFFS,2015-06-01 00:00:00,N
14324784,INFREQUENT,2015-05-01 00:00:00,N
14324784,LOYAL,2016-01-01 00:00:00,N
14330274,INFREQUENT,2015-08-01 00:00:00,N
14330274,INFREQUENT,2016-06-01 00:00:00,Y
14330274,ONE-OFFS,2014-08-01 00:00:00,N
14330274,INFREQUENT,2014-01-01 00:00:00,N
14330274,LAPSED,2014-12-01 00:00:00,N
14330274,ONE-OFFS,2015-06-01 00:00:00,N
14330274,LOYAL,2016-02-01 00:00:00,Y
14343832,INFREQUENT,2014-07-01 00:00:00,N
14343832,INFREQUENT,2014-01-01 00:00:00,N
14343832,INFREQUENT,2015-01-01 00:00:00,N
14343832,ONE-OFFS,2014-11-01 00:00:00,N
14343832,INFREQUENT,2016-02-01 00:00:00,Y
14343832,ONE-OFFS,2016-01-01 00:00:00,N
14343832,ONE-OFFS,2014-03-01 00:00:00,N
14350376,INACTIVE,2016-01-01 00:00:00,N
14350376,ONE-OFFS,2014-02-01 00:00:00,N
14350376,ONE-OFFS,2016-02-01 00:00:00,Y
14350376,INFREQUENT,2014-01-01 00:00:00,N
14350376,LAPSED,2015-01-01 00:00:00,N
14350376,LAPSED,2015-07-01 00:00:00,N
14358592,GONE AWAY,2014-01-01 00:00:00,N
14358592,INFREQUENT,2015-03-01 00:00:00,N
14358592,INFREQUENT,2016-03-01 00:00:00,Y
14358592,INFREQUENT,2016-02-01 00:00:00,N
14362678,INFREQUENT,2014-04-01 00:00:00,N
14362678,INFREQUENT,2014-01-01 00:00:00,N
14362678,INFREQUENT,2015-02-01 00:00:00,N
14362678,ONE-OFFS,2015-07-01 00:00:00,N
14362678,INFREQUENT,2014-07-01 00:00:00,N
14362678,INFREQUENT,2016-02-01 00:00:00,Y
14362678,INFREQUENT,2014-02-01 00:00:00,N
14362678,LOYAL,2014-09-01 00:00:00,N
14362678,INFREQUENT,2016-01-01 00:00:00,N
14363217,ONE-OFFS,2014-01-01 00:00:00,N
14363217,ONE-OFFS,2016-02-01 00:00:00,Y
14363217,LAPSED,2014-05-01 00:00:00,N
14363217,LAPSED,2014-11-01 00:00:00,N
14363217,INACTIVE,2015-05-01 00:00:00,N
14366908,ONE-OFFS,2014-07-01 00:00:00,N
14366908,LAPSED,2014-06-01 00:00:00,N
14366908,ONE-OFFS,2015-09-01 00:00:00,N
14366908,INFREQUENT,2016-01-01 00:00:00,Y
14366908,LAPSED,2015-07-01 00:00:00,N
14366908,ONE-OFFS,2014-01-01 00:00:00,N
14376933,INFREQUENT,2014-10-01 00:00:00,N
14376933,INFREQUENT,2014-01-01 00:00:00,N
14376933,INFREQUENT,2015-01-01 00:00:00,N
14376933,INFREQUENT,2014-09-01 00:00:00,N
14376933,INFREQUENT,2016-02-01 00:00:00,Y
14376933,ONE-OFFS,2015-08-01 00:00:00,N
14376933,INFREQUENT,2014-08-01 00:00:00,N
14376933,INFREQUENT,2015-09-01 00:00:00,N
14376933,INFREQUENT,2015-02-01 00:00:00,N
14376933,INFREQUENT,2014-06-01 00:00:00,N
14376933,ONE-OFFS,2015-10-01 00:00:00,N
14379896,LOYAL,2014-01-01 00:00:00,N
14379896,VIP,2014-09-01 00:00:00,N
14379896,VIP,2016-01-01 00:00:00,Y
14396018,GONE AWAY,2015-11-01 00:00:00,N
14396018,INACTIVE,2015-06-01 00:00:00,N
14396018,INACTIVE,2016-01-01 00:00:00,N
14396018,ONE-OFFS,2016-02-01 00:00:00,Y
14411134,ONE-OFFS,2014-01-01 00:00:00,N
14411134,LAPSED,2014-11-01 00:00:00,N
14411134,ONE-OFFS,2016-02-01 00:00:00,Y
14411134,LAPSED,2014-05-01 00:00:00,N
14411134,INACTIVE,2015-05-01 00:00:00,N
14416453,GONE AWAY,2014-01-01 00:00:00,N
14416453,INFREQUENT,2016-02-01 00:00:00,Y
14416453,INFREQUENT,2014-09-01 00:00:00,N
14416453,ONE-OFFS,2015-09-01 00:00:00,N
14416453,INFREQUENT,2014-06-01 00:00:00,N
14416453,INFREQUENT,2015-11-01 00:00:00,N
14416453,INFREQUENT,2015-06-01 00:00:00,N
14416453,INFREQUENT,2016-01-01 00:00:00,N
14474281,ONE-OFFS,2014-09-01 00:00:00,N
14474281,ONE-OFFS,2015-05-01 00:00:00,N
14474281,INFREQUENT,2014-04-01 00:00:00,N
14474281,INFREQUENT,2016-02-01 00:00:00,Y
14474281,INFREQUENT,2014-08-01 00:00:00,N
14474281,LOYAL,2014-01-01 00:00:00,N
14474281,INFREQUENT,2015-01-01 00:00:00,N
14494255,ONE-OFFS,2016-02-01 00:00:00,Y
14494255,LAPSED,2014-01-01 00:00:00,N
14494255,GONE AWAY,2015-12-01 00:00:00,N
14494255,INACTIVE,2014-12-01 00:00:00,N
14494255,LAPSED,2014-06-01 00:00:00,N
14494255,INACTIVE,2016-01-01 00:00:00,N
14527431,LOYAL,2014-09-01 00:00:00,N
14527431,LOYAL,2015-01-01 00:00:00,N
14527431,LOYAL,2014-02-01 00:00:00,N
14527431,INFREQUENT,2014-01-01 00:00:00,N
14527431,LOYAL,2015-02-01 00:00:00,N
14527431,LOYAL,2015-06-01 00:00:00,N
14527431,LOYAL,2016-01-01 00:00:00,Y
