trans_id,trans_dt,cust_id,prod_id,item_qty,item_price,Revenue
1369,2016-01-02 15:49,9447813,112841745,1,70.99,70.99
1370,2016-01-02 15:52,4096376,228877,1,41.99,41.99
1371,2016-01-02 16:25,2553610,246812,1,9.79,9.79
1372,2016-01-02 17:25,12709372,215734505,1,13.99,13.99
1373,2016-01-02 17:46,15621121,236135925,1,60.99,60.99
1373,2016-01-02 17:46,15621121,244824300,1,62.99,62.99
1375,2016-01-02 11:02,6467605,230016,1,90.99,90.99
1377,2016-01-02 11:43,7206758,226629,1,28.99,28.99
1377,2016-01-02 11:43,7206758,232973,1,33.99,33.99
1377,2016-01-02 11:43,7206758,246574,1,20.99,20.99
1377,2016-01-02 11:43,7206758,155174653,1,27.99,27.99
1380,2016-01-02 12:01,8384032,450795,1,94.99,94.99
1380,2016-01-02 12:01,8384032,517502,1,82.99,82.99
1382,2016-01-02 14:30,13682413,187400163,1,40.99,40.99
1382,2016-01-02 14:30,13682413,187400179,1,59.99,59.99
1384,2016-01-02 14:48,7993206,262612,1,101.95,101.95
1385,2016-01-02 10:22,14976614,455698,1,67.99,67.99
1385,2016-01-02 10:22,14976614,496383,1,53.99,53.99
1387,2016-01-02 12:11,13531753,21590936,1,68.99,68.99
1388,2016-01-02 13:32,6817253,219803613,1,49.99,49.99
1389,2016-01-02 14:03,11171469,361150,1,29.99,29.99
1390,2016-01-02 10:38,6273900,212141,1,96.99,96.99
1392,2016-01-02 11:56,19446339,238464,1,27.99,27.99
1392,2016-01-02 11:56,19446339,276883,1,34.99,34.99
1392,2016-01-02 11:56,19446339,44399924,1,16.99,16.99
1392,2016-01-02 11:56,19446339,44399923,1,8.99,8.99
1395,2016-01-02 14:02,5587675,233771,1,4.99,4.99
1396,2016-01-02 15:14,13965127,242599,1,83.99,83.99
1397,2016-01-02 15:41,9447565,442840,1,21.99,21.99
1398,2016-01-02 15:44,4426421,260711,1,126.95,126.95
1399,2016-01-02 15:47,19316202,221160981,1,70.99,70.99
1400,2016-01-02 16:10,4426421,220482199,1,65.99,65.99
1401,2016-01-02 10:49,3298442,260974,1,33.99,33.99
1402,2016-01-02 11:02,19307807,498004,1,93.99,93.99
1403,2016-01-02 11:07,18287274,244824278,1,7.99,7.99
1404,2016-01-02 11:28,21231358,254775,1,31.99,31.99
1404,2016-01-02 11:28,21231358,424682,1,22.39,22.39
1406,2016-01-02 11:59,9621799,238758,1,76.99,76.99
1406,2016-01-02 11:59,9621799,30317191,1,45.49,45.49
1408,2016-01-02 12:21,19954514,473849,1,82.99,82.99
1409,2016-01-02 12:23,14798706,507584,1,34.99,34.99
1409,2016-01-02 12:23,14798706,197384768,1,33.99,33.99
1411,2016-01-02 12:57,15402147,271445,1,70.99,70.99
1411,2016-01-02 12:57,15402147,464128,1,31.99,31.99
1413,2016-01-02 13:50,18060504,218273,1,49.99,49.99
1414,2016-01-02 13:56,19873997,229263,1,47.99,47.99
1415,2016-01-02 14:46,5591874,275866,1,102.95,102.95
1416,2016-01-02 15:47,1258931,249044,1,78.99,78.99
1418,2016-01-02 17:01,21228958,238843,1,77.99,77.99
1418,2016-01-02 17:01,21228958,277406,1,24.99,24.99
1418,2016-01-02 17:01,21228958,458388,1,53.99,53.99
1420,2016-01-02 9:46,8985047,452409,1,66.99,66.99
1420,2016-01-02 9:46,8985047,514304,1,37.99,37.99
1422,2016-01-02 10:01,14301734,10427452,1,80.99,80.99
1424,2016-01-02 10:59,15343293,218013,1,23.99,23.99
1424,2016-01-02 10:59,15343293,238443,1,39.99,39.99
1424,2016-01-02 10:59,15343293,268439,1,46.89,46.89
1427,2016-01-02 12:02,16239881,227570,1,28.99,28.99
1427,2016-01-02 12:02,16239881,231644,1,31.99,31.99
1427,2016-01-02 12:02,16239881,299314,1,24.99,24.99
1427,2016-01-02 12:02,16239881,43112842,1,13.99,13.99
1431,2016-01-02 12:05,13677316,230038,1,28.99,28.99
1431,2016-01-02 12:05,13677316,266817,1,24.99,24.99
1431,2016-01-02 12:05,13677316,43112878,1,13.99,13.99
1433,2016-01-02 12:33,3884293,217090529,1,20.99,20.99
1433,2016-01-02 12:33,3884293,243496385,1,4.99,4.99
1435,2016-01-02 13:04,11650415,227439,1,35.99,35.99
1436,2016-01-02 13:26,5462483,268803,1,23.49,23.49
1436,2016-01-02 13:26,5462483,412764,1,37.99,37.99
1438,2016-01-02 13:30,5462483,254514651,1,10.49,10.49
1439,2016-01-02 13:35,21227836,260198,1,61.99,61.99
1440,2016-01-02 13:38,20009978,20276569,1,27.96,27.96
1441,2016-01-02 13:45,10824164,215734505,1,13.99,13.99
1442,2016-01-02 14:23,10824164,224625,1,32.19,32.19
1443,2016-01-02 15:28,21232792,243496387,1,6.49,6.49
1444,2016-01-02 15:48,9306172,155835774,1,13.99,13.99
1445,2016-01-02 15:50,6507696,251767,1,25.99,25.99
1446,2016-01-02 16:29,5116521,96838944,1,33.99,33.99
1447,2016-01-02 9:32,11575019,238709480,1,53.89,53.89
1449,2016-01-02 10:45,14416453,54797122,1,5.99,5.99
1449,2016-01-02 10:45,14416453,166838324,1,7.99,7.99
1449,2016-01-02 10:45,14416453,243496387,1,6.49,6.49
1451,2016-01-02 11:02,12420305,140238413,1,63.99,63.99
1452,2016-01-02 11:27,13467155,448077,1,43.99,43.99
1453,2016-01-02 11:35,7129888,511697,1,32.99,32.99
1454,2016-01-02 11:46,1586145,285065,1,19.99,19.99
1454,2016-01-02 11:46,1586145,511856,1,75.99,75.99
1457,2016-01-02 12:34,21230165,220981,1,31.99,31.99
1457,2016-01-02 12:34,21230165,244662,1,31.99,31.99
1457,2016-01-02 12:34,21230165,268591,1,33.99,33.99
1457,2016-01-02 12:34,21230165,244824309,1,13.99,13.99
1460,2016-01-02 14:16,5194708,255839,1,30.99,30.99
1460,2016-01-02 14:16,5194708,94884380,1,54.99,54.99
1464,2016-01-02 14:45,11248,231644,1,31.99,31.99
1464,2016-01-02 14:45,11248,294552,1,4.8,4.8
1464,2016-01-02 14:45,11248,495237,1,24.99,24.99
1464,2016-01-02 14:45,11248,44399928,1,3.99,3.99
1464,2016-01-02 14:45,11248,113495842,1,34.99,34.99
1464,2016-01-02 14:45,11248,187400183,1,93.99,93.99
1469,2016-01-02 15:21,12333017,233179,1,43.99,43.99
1469,2016-01-02 15:21,12333017,241018,1,26.99,26.99
1469,2016-01-02 15:21,12333017,292758,1,37.99,37.99
1471,2016-01-02 15:23,15094658,217090529,1,20.99,20.99
1473,2016-01-02 16:12,8052399,216412451,1,19.99,19.99
1473,2016-01-02 16:12,8052399,234769541,1,19.99,19.99
1473,2016-01-02 16:12,8052399,240760465,1,44.09,44.09
1475,2016-01-02 11:08,14324784,56033061,1,7.99,7.99
1476,2016-01-02 11:23,1845216,238745,1,19.99,19.99
1476,2016-01-02 11:23,1845216,408321,1,46.19,46.19
1478,2016-01-02 11:32,14258128,246352,4,13.4,53.6
1479,2016-01-02 11:51,13252940,263074,1,40.99,40.99
1479,2016-01-02 11:51,13252940,412356,1,66.99,66.99
1481,2016-01-02 12:22,8425270,254040,1,33.99,33.99
1481,2016-01-02 12:22,8425270,270545,1,33.99,33.99
1483,2016-01-02 12:28,10098613,138262084,1,9.99,9.99
1483,2016-01-02 12:28,10098613,138262091,1,9.99,9.99
1485,2016-01-02 12:42,21229107,202038236,1,69.99,69.99
1486,2016-01-02 12:58,12192804,238950,1,60.89,60.89
1486,2016-01-02 12:58,12192804,79129331,1,49.99,49.99
1488,2016-01-02 14:06,3490557,223725,1,53.89,53.89
1489,2016-01-02 14:10,6035790,496004,1,84.99,84.99
1490,2016-01-02 14:12,9761311,232020,1,81.99,81.99
1490,2016-01-02 14:12,9761311,244824283,1,19.5,19.5
1492,2016-01-02 14:14,969945,266212,1,28.79,28.79
1493,2016-01-02 14:19,2403417,262030,1,54.99,54.99
1494,2016-01-02 14:32,15117217,491315,1,53.99,53.99
1495,2016-01-02 14:43,15245669,108345064,1,13.49,13.49
1500,2016-01-02 15:12,19588499,219732,1,10.99,10.99
1500,2016-01-02 15:12,19588499,249421,1,21.99,21.99
1500,2016-01-02 15:12,19588499,483541,1,18.19,18.19
1500,2016-01-02 15:12,19588499,220482178,1,26.99,26.99
1500,2016-01-02 15:12,19588499,220482186,1,17.99,17.99
1500,2016-01-02 15:12,19588499,221839865,1,20.99,20.99
1500,2016-01-02 15:12,19588499,255018397,1,27.5,27.5
1500,2016-01-02 15:12,19588499,255018409,1,34.5,34.5
1500,2016-01-02 15:12,19588499,255018415,1,27.5,27.5
1500,2016-01-02 15:12,19588499,255018436,1,22.5,22.5
1506,2016-01-02 15:30,8493818,244336,1,14.2,14.2
1506,2016-01-02 15:30,8493818,6066127,1,24.99,24.99
1508,2016-01-02 16:00,2491572,268157,1,20.99,20.99
1509,2016-01-02 16:12,12461231,261247,1,50.99,50.99
1509,2016-01-02 16:12,12461231,276989,1,33.99,33.99
1511,2016-01-02 16:31,2525089,224383,1,44.99,44.99
1511,2016-01-02 16:31,2525089,228499,1,41.99,41.99
1513,2016-01-02 16:35,19659030,258205,1,68.99,68.99
1514,2016-01-02 16:49,12821274,274121,1,31.99,31.99
1515,2016-01-02 16:59,10112834,215734505,3,13.99,41.97
1516,2016-01-02 17:46,2188734,223909,1,31.99,31.99
1517,2016-01-02 11:13,5732549,441629,1,4.49,4.49
1517,2016-01-02 11:13,5732549,502589,1,6.49,6.49
1519,2016-01-02 11:32,7383278,244824317,1,4.99,4.99
1520,2016-01-02 12:07,2118769,31762197,1,51.79,51.79
1521,2016-01-02 12:11,7594363,244824303,1,7.99,7.99
1522,2016-01-02 12:22,19944092,502545,1,8.99,8.99
1523,2016-01-02 12:31,8042053,270237,1,102.95,102.95
1525,2016-01-02 13:21,3186060,225235714,1,1.99,1.99
1525,2016-01-02 13:21,3186060,225235718,1,1.99,1.99
1525,2016-01-02 13:21,3186060,225235729,1,1.99,1.99
1525,2016-01-02 13:21,3186060,225235733,1,1.99,1.99
1528,2016-01-02 13:30,7434234,238185931,1,61.59,61.59
1529,2016-01-02 13:33,11415955,476466,1,12.59,12.59
1529,2016-01-02 13:33,11415955,480447,1,24.49,24.49
1531,2016-01-02 17:27,6145665,371192,1,30.99,30.99
1532,2016-01-02 9:41,4054338,251345,1,31.99,31.99
1533,2016-01-02 10:02,13067469,238140,1,91.99,91.99
1534,2016-01-02 10:30,20984442,243965,1,94.99,94.99
1535,2016-01-02 10:42,10899727,511851,1,49.99,49.99
1536,2016-01-02 10:51,6466108,155174656,1,39.99,39.99
1537,2016-01-02 11:12,605632,219803616,1,155.95,155.95
1538,2016-01-02 11:44,15240342,260908,1,46.19,46.19
1539,2016-01-02 11:55,20786791,232973,1,33.99,33.99
1539,2016-01-02 11:55,20786791,138262084,1,9.99,9.99
1541,2016-01-02 11:57,6073625,408321,1,46.19,46.19
1541,2016-01-02 11:57,6073625,120888488,1,20.49,20.49
1543,2016-01-02 12:03,8470841,393028,1,81.99,81.99
1545,2016-01-02 12:15,1650210,279725,1,59.99,59.99
1545,2016-01-02 12:15,1650210,155174656,1,39.99,39.99
1545,2016-01-02 12:15,1650210,155174653,1,27.99,27.99
1545,2016-01-02 12:15,1650210,309181815,1,72.99,72.99
1548,2016-01-02 12:24,8828254,250756,1,97.99,97.99
1550,2016-01-02 14:00,6840235,213183,1,93.99,93.99
1550,2016-01-02 14:00,6840235,427216,1,59.99,59.99
1550,2016-01-02 14:00,6840235,155174653,1,27.99,27.99
1552,2016-01-02 14:22,21231424,256674,1,74.99,74.99
1553,2016-01-02 14:43,2539740,222031,1,40.99,40.99
1554,2016-01-02 15:13,19742802,417815,1,36.99,36.99
1554,2016-01-02 15:13,19742802,55386267,1,3.99,3.99
1558,2016-01-02 16:23,18810699,232876,1,43.99,43.99
1558,2016-01-02 16:23,18810699,253353,1,14.99,14.99
1558,2016-01-02 16:23,18810699,263778,1,7.45,7.45
1558,2016-01-02 16:23,18810699,44399917,1,8.99,8.99
1558,2016-01-02 16:23,18810699,244824271,1,9.99,9.99
1561,2016-01-02 9:33,15581160,285497,1,49.99,49.99
1562,2016-01-02 9:41,15124672,221476,1,68.99,68.99
1564,2016-01-02 9:45,6048519,239892,1,0.49,0.49
1564,2016-01-02 9:45,6048519,246352,1,13.4,13.4
1564,2016-01-02 9:45,6048519,266213,2,0.95,1.9
1566,2016-01-02 10:57,8313581,238365,1,58.99,58.99
1566,2016-01-02 10:57,8313581,223877045,1,46.19,46.19
1568,2016-01-02 12:21,15608934,476097,1,43.99,43.99
1568,2016-01-02 12:21,15608934,128663326,1,8.49,8.49
1570,2016-01-02 13:45,14494255,245132,1,93.99,93.99
1571,2016-01-02 9:06,2987782,228298,1,52.99,52.99
1572,2016-01-02 9:15,14527431,243164,1,34.99,34.99
1572,2016-01-02 9:15,14527431,258454432,2,16.99,33.98
1574,2016-01-02 9:25,759655,234021,1,62.99,62.99
1575,2016-01-02 9:40,15403948,238537,1,69.99,69.99
1576,2016-01-02 10:19,2603787,231269,1,24.99,24.99
1576,2016-01-02 10:19,2603787,274390,1,19.99,19.99
1578,2016-01-02 11:01,1553211,127638041,1,26.99,26.99
1579,2016-01-02 11:31,17934695,264996,1,67.99,67.99
1580,2016-01-02 12:09,20298921,30317244,1,57.99,57.99
1581,2016-01-02 12:35,21229652,266469,1,67.99,67.99
1581,2016-01-02 12:35,21229652,243496374,1,58.79,58.79
1583,2016-01-02 12:46,13868709,207344,1,15.99,15.99
1584,2016-01-02 13:31,12324978,274131,1,18.99,18.99
1584,2016-01-02 13:31,12324978,286449,1,18.99,18.99
1587,2016-01-02 13:50,7547051,496389,1,20.73,20.73
1587,2016-01-02 13:50,7547051,135028192,1,17,17
1587,2016-01-02 13:50,7547051,155174653,1,27.99,27.99
1589,2016-01-02 14:02,3931779,30317191,1,45.49,45.49
1590,2016-01-02 14:35,3855656,108345074,1,10.99,10.99
1591,2016-01-02 14:42,13238389,114150017,1,62.99,62.99
1592,2016-01-02 15:12,1823221,229833,1,59.99,59.99
1595,2016-01-02 15:18,20013390,227414,1,55,55
1595,2016-01-02 15:18,20013390,231875,1,37.99,37.99
1595,2016-01-02 15:18,20013390,250708,1,60,60
1595,2016-01-02 15:18,20013390,257026,1,48.99,48.99
1595,2016-01-02 15:18,20013390,244824259,1,26.99,26.99
1598,2016-01-02 15:48,6446816,512501,1,34.99,34.99
1599,2016-01-02 16:03,16625136,471578,1,45.99,45.99
1600,2016-01-02 16:08,15481154,233487,1,9.7,9.7
1602,2016-01-02 16:22,12904820,244340,1,23.99,23.99
1602,2016-01-02 16:22,12904820,258769,1,13.99,13.99
1602,2016-01-02 16:22,12904820,43113130,1,8.99,8.99
1604,2016-01-02 16:24,2163299,274232,1,67.99,67.99
1605,2016-01-02 16:31,5665002,253584,1,38.99,38.99
1606,2016-01-02 16:49,13863084,228437,1,36.99,36.99
1607,2016-01-02 16:56,8449813,114150033,1,2.5,2.5
1608,2016-01-02 17:05,661560,238537,1,69.99,69.99
1608,2016-01-02 17:05,661560,440501,1,30.4,30.4
1610,2016-01-02 17:11,7500620,44399928,1,3.99,3.99
1611,2016-01-02 17:26,2587366,238185926,1,4.49,4.49
1612,2016-01-02 17:36,21233911,257304,1,13.99,13.99
1612,2016-01-02 17:36,21233911,260908,1,46.19,46.19
1616,2016-01-02 9:42,2777225,213030,1,20.99,20.99
1616,2016-01-02 9:42,2777225,240116,1,23.99,23.99
1616,2016-01-02 9:42,2777225,257147,1,25.99,25.99
1616,2016-01-02 9:42,2777225,455171,1,20.99,20.99
1616,2016-01-02 9:42,2777225,461777,1,37.99,37.99
1619,2016-01-02 9:52,21228283,243496374,1,58.79,58.79
1620,2016-01-02 11:02,9960002,223909,1,31.99,31.99
1620,2016-01-02 11:02,9960002,223909,1,31.99,31.99
1622,2016-01-02 11:11,12418216,187400168,1,2.49,2.49
1622,2016-01-02 11:11,12418216,219125152,1,25.99,25.99
1624,2016-01-02 11:51,2511925,269725,1,46.99,46.99
1625,2016-01-02 12:08,10667772,157820432,1,83.99,83.99
1627,2016-01-02 12:11,21230746,223725,1,53.89,53.89
1627,2016-01-02 12:11,21230746,465448,1,7.6,7.6
1627,2016-01-02 12:11,21230746,465514,1,4.8,4.8
1627,2016-01-02 12:11,21230746,121544506,1,3.4,3.4
1630,2016-01-02 12:18,10012469,237647,1,16.79,16.79
1632,2016-01-02 12:25,3071541,234730,1,20.99,20.99
1632,2016-01-02 12:25,3071541,238464,1,27.99,27.99
1632,2016-01-02 12:25,3071541,286628,1,31.99,31.99
1634,2016-01-02 12:55,15147299,228110,1,25.99,25.99
1634,2016-01-02 12:55,15147299,257895,1,45.99,45.99
1636,2016-01-02 14:15,19221987,59836611,1,56.99,56.99
1637,2016-01-02 14:37,164855,285516,1,15.99,15.99
1638,2016-01-02 14:45,2461107,420055,1,49.99,49.99
1639,2016-01-02 15:09,2052738,135028192,1,17,17
1640,2016-01-02 15:22,7463897,245169,1,15.99,15.99
1640,2016-01-02 15:22,7463897,262471,1,44.99,44.99
1642,2016-01-02 15:26,15067451,270092,1,89.99,89.99
1642,2016-01-02 15:26,15067451,171339025,1,2.49,2.49
1645,2016-01-02 16:31,13234867,246200,1,44.09,44.09
1645,2016-01-02 16:31,13234867,250330,1,30.5,30.5
1645,2016-01-02 16:31,13234867,244824303,1,7.99,7.99
1647,2016-01-02 16:42,633546,517294,1,71.99,71.99
1648,2016-01-02 10:28,13303564,498013,1,133.95,133.95
1649,2016-01-02 10:53,13097850,251229,1,24.99,24.99
1650,2016-01-02 11:02,13097850,269119,1,51.99,51.99
1653,2016-01-02 11:30,7320600,217948,1,0.78,0.78
1653,2016-01-02 11:30,7320600,248590,1,0.9,0.9
1653,2016-01-02 11:30,7320600,266213,1,0.95,0.95
1653,2016-01-02 11:30,7320600,156497111,2,6.99,13.98
1653,2016-01-02 11:30,7320600,225235736,1,2.49,2.49
1656,2016-01-02 11:34,8420745,236490,1,12.3,12.3
1658,2016-01-02 12:00,4993891,256819,1,31.99,31.99
1658,2016-01-02 12:00,4993891,504106,1,46.19,46.19
1658,2016-01-02 12:00,4993891,120232685,1,33.49,33.49
1660,2016-01-02 12:26,13439677,248743,1,24.99,24.99
1660,2016-01-02 12:26,13439677,187400168,1,2.49,2.49
1662,2016-01-02 12:42,2540711,452409,1,66.99,66.99
1663,2016-01-02 12:44,2540711,6066031,1,18.19,18.19
1663,2016-01-02 12:44,2540711,125735940,1,13.99,13.99
1665,2016-01-02 15:41,8360255,506189,1,45.5,45.5
1666,2016-01-02 16:16,21232460,243496373,1,10.49,10.49
1667,2016-01-02 9:51,3352084,250140,1,32.99,32.99
1668,2016-01-02 11:27,151879,265726,1,31.99,31.99
1668,2016-01-02 11:27,151879,269674,1,34.99,34.99
1670,2016-01-02 13:31,10072462,133712435,1,132.99,132.99
1671,2016-01-02 14:57,3429760,228691,1,19.59,19.59
1671,2016-01-02 14:57,3429760,251529,1,15.99,15.99
1673,2016-01-02 11:45,8401760,450659,1,12.99,12.99
1673,2016-01-02 11:45,8401760,470772,1,12.99,12.99
1676,2016-01-02 0:00,19753969,227384,1,24.99,24.99
1676,2016-01-02 0:00,19753969,240739,1,41.99,41.99
1676,2016-01-02 0:00,19753969,30317205,1,41.99,41.99
1678,2016-01-04 17:45,12490465,236135916,1,215.95,215.95
1679,2016-01-04 18:46,8662377,271275,1,59.99,59.99
1680,2016-01-04 10:28,9746683,194030410,1,69.99,69.99
1681,2016-01-04 10:09,6395570,273002,1,49.99,49.99
1681,2016-01-04 10:09,6395570,399161,1,30.99,30.99
1683,2016-01-05 20:26,6695171,244824291,2,13.59,27.18
1685,2016-01-05 15:06,3429760,250761,1,25.99,25.99
1685,2016-01-05 15:06,3429760,40260396,1,85.99,85.99
1685,2016-01-05 15:06,3429760,127638038,1,26.99,26.99
1687,2016-01-05 15:14,3429760,270467,1,54.99,54.99
1688,2016-01-07 16:22,1650210,270628,1,34.99,34.99
1689,2016-01-07 11:29,11784317,457175,1,54.99,54.99
1690,2016-01-07 17:38,12423997,232849,1,29.99,29.99
1690,2016-01-07 17:38,12423997,309181814,1,26.99,26.99
1692,2016-01-08 14:15,1917572,443197,1,6.49,6.49
1692,2016-01-08 14:15,1917572,261851089,1,14.99,14.99
1694,2016-01-08 15:45,1586145,219308,1,25.99,25.99
1694,2016-01-08 15:45,1586145,224556290,1,57.99,57.99
1696,2016-01-09 16:54,1264766,219125161,1,60.99,60.99
1697,2016-01-09 12:32,14324784,229989,1,1.45,1.45
1697,2016-01-09 12:32,14324784,461038,1,56.69,56.69
1699,2016-01-09 17:43,21229554,252258,1,59.99,59.99
1699,2016-01-09 17:43,21229554,261851089,1,14.99,14.99
1701,2016-01-09 12:35,7049122,271347,1,21.99,21.99
1702,2016-01-09 13:05,12420735,460379,1,34.99,34.99
1703,2016-01-09 17:10,6695171,393780,1,38.49,38.49
1703,2016-01-09 17:10,6695171,504106,1,46.19,46.19
1705,2016-01-11 18:03,19222183,105733156,1,33.9,33.9
1709,2016-01-12 10:17,4961774,246441,1,5.9,5.9
1709,2016-01-12 10:17,4961774,266548,1,180.9,180.9
1709,2016-01-12 10:17,4961774,476466,1,5.9,5.9
1709,2016-01-12 10:17,4961774,82894991,1,14.9,14.9
1709,2016-01-12 10:17,4961774,116954519,1,9.9,9.9
1709,2016-01-12 10:17,4961774,116954591,1,9.9,9.9
1709,2016-01-12 10:17,4961774,220482178,1,14.9,14.9
1713,2016-01-12 10:48,16474042,13979907,1,17.6,17.6
1713,2016-01-12 10:48,16474042,20276569,1,19.9,19.9
1715,2016-01-12 10:30,5764946,414696,1,28.99,28.99
1715,2016-01-12 10:30,5764946,505755,1,31.99,31.99
1717,2016-01-13 18:03,15371807,17446370,1,18.99,18.99
1717,2016-01-13 18:03,15371807,235452688,1,19.99,19.99
1720,2016-01-13 15:35,1772042,471848,1,45.99,45.99
1720,2016-01-13 15:35,1772042,30317179,1,35.49,35.49
1720,2016-01-13 15:35,1772042,240760462,1,65.9,65.9
1720,2016-01-13 15:35,1772042,261851092,1,17.99,17.99
1725,2016-01-14 15:01,8401760,257932,1,4.4,4.4
1725,2016-01-14 15:01,8401760,261451,1,2.8,2.8
1725,2016-01-14 15:01,8401760,55386267,1,2.73,2.73
1725,2016-01-14 15:01,8401760,56679939,1,1.8,1.8
1725,2016-01-14 15:01,8401760,61131886,1,1.7,1.7
1728,2016-01-14 10:43,1858923,254489,1,47.99,47.99
1729,2016-01-15 10:25,5224598,237498,1,29.99,29.99
1729,2016-01-15 10:25,5224598,256066,1,21.99,21.99
1731,2016-01-15 11:10,8059714,194030409,1,14.9,14.9
1732,2016-01-15 15:48,8805421,236156,1,34.99,34.99
1732,2016-01-15 15:48,8805421,275459,1,34.99,34.99
1734,2016-01-15 11:06,8390961,365490,1,49.4,49.4
1735,2016-01-16 12:14,6511925,417389,1,26.99,26.99
1736,2016-01-16 13:46,14975664,224002,1,22.99,22.99
1736,2016-01-16 13:46,14975664,460991,1,44.99,44.99
1738,2016-01-16 15:02,11489589,223909,1,31.99,31.99
1739,2016-01-16 11:47,15245669,512657,1,29.9,29.9
1740,2016-01-16 16:34,3429760,244824304,1,15.99,15.99
1741,2016-01-16 17:20,3672151,256674,1,74.99,74.99
1742,2016-01-16 15:19,10584376,17446266,1,18.99,18.99
1743,2016-01-18 11:59,4599137,242992,1,22.99,22.99
1744,2016-01-18 13:19,2500965,223856,1,67.99,67.99
1745,2016-01-18 15:30,967361,286417,1,19.99,19.99
1746,2016-01-18 10:18,7383278,96838925,1,25.99,25.99
1747,2016-01-19 16:34,10391492,179799393,1,38.99,38.99
1747,2016-01-19 16:34,10391492,244824291,1,13.59,13.59
1749,2016-01-19 10:12,9569757,461032,1,63.99,63.99
1749,2016-01-19 10:12,9569757,243496367,1,14.99,14.99
1751,2016-01-19 12:13,11784317,234021,1,62.99,62.99
1752,2016-01-20 11:07,4333955,105080384,1,33.99,33.99
1753,2016-01-20 16:45,8059714,194030396,1,8.9,8.9
1754,2016-01-20 0:00,4548602,248743,2,24.99,49.98
1756,2016-01-21 12:52,4961774,243655,1,14,14
1756,2016-01-21 12:52,4961774,245632,1,29,29
1756,2016-01-21 12:52,4961774,259593,2,9.6,19.2
1756,2016-01-21 12:52,4961774,270345,1,8.9,8.9
1759,2016-01-21 11:42,3364607,233853,1,38.99,38.99
1759,2016-01-21 11:42,3364607,248225,1,34.99,34.99
1761,2016-01-22 13:19,14921935,231357,1,23.99,23.99
1762,2016-01-22 14:37,15245669,220108,1,1.4,1.4
1762,2016-01-22 14:37,15245669,261851089,1,14.99,14.99
1767,2016-01-23 10:59,4539121,228543,1,97.99,97.99
1767,2016-01-23 10:59,4539121,231295,1,76.99,76.99
1767,2016-01-23 10:59,4539121,241264,1,61.99,61.99
1767,2016-01-23 10:59,4539121,247184,1,19.99,19.99
1767,2016-01-23 10:59,4539121,256310,1,26.99,26.99
1767,2016-01-23 10:59,4539121,453580,1,60.99,60.99
1767,2016-01-23 10:59,4539121,44399912,1,14.99,14.99
1767,2016-01-23 10:59,4539121,44399932,1,8.99,8.99
1772,2016-01-23 10:48,1244782,218085,1,19.99,19.99
1772,2016-01-23 10:48,1244782,238185930,1,59.99,59.99
1775,2016-01-23 12:39,13131604,228441,1,17.99,17.99
1775,2016-01-23 12:39,13131604,262471,1,44.99,44.99
1775,2016-01-23 12:39,13131604,424853,1,42.99,42.99
1777,2016-01-23 15:32,3003235,231388,1,23.99,23.99
1777,2016-01-23 15:32,3003235,249990,1,21.99,21.99
1779,2016-01-25 17:44,13567434,267865,1,41.99,41.99
1781,2016-01-25 12:41,15490082,114150012,2,34.99,69.98
1781,2016-01-25 12:41,15490082,159806083,1,52.99,52.99
1781,2016-01-25 12:41,15490082,267306946,1,44.99,44.99
1783,2016-01-26 14:13,13961314,218085,1,19.99,19.99
1783,2016-01-26 14:13,13961314,256066,1,21.99,21.99
1785,2016-01-26 10:28,7383278,260605,1,31.99,31.99
1787,2016-01-27 13:04,6533400,506764,1,40.99,40.99
1787,2016-01-27 13:04,6533400,219803611,1,121.95,121.95
1787,2016-01-27 13:04,6533400,261851092,1,17.99,17.99
1789,2016-01-27 17:07,14258128,247090,1,25.99,25.99
1790,2016-01-27 17:55,7296483,248516,1,117.95,117.95
1790,2016-01-27 17:55,7296483,44399932,1,8.99,8.99
1793,2016-01-28 16:29,8068131,171339023,1,1.5,1.5
1793,2016-01-28 16:29,8068131,166838313,1,1.4,1.4
1793,2016-01-28 16:29,8068131,215734505,1,9.9,9.9
1795,2016-01-28 12:15,6533400,261851092,2,17.99,35.98
1796,2016-01-28 14:56,8850937,114150013,1,22.99,22.99
1796,2016-01-28 14:56,8850937,114150045,1,22.99,22.99
1799,2016-01-28 9:45,13682413,231269,2,24.99,49.98
1799,2016-01-28 9:45,13682413,256528,2,33.99,67.98
1799,2016-01-28 9:45,13682413,263264,1,10.9,10.9
1801,2016-01-28 10:31,5764946,465404,1,43.99,43.99
1802,2016-01-29 14:20,15062915,138262084,1,9.99,9.99
1802,2016-01-29 14:20,15062915,242812096,1,9.99,9.99
1804,2016-01-29 10:52,1416185,245177,1,109.95,109.95
1805,2016-01-29 15:31,9350306,223877032,1,16.99,16.99
1806,2016-01-30 16:50,8073111,211670,1,22.39,22.39
1807,2016-01-30 17:33,2092786,276703,1,44.99,44.99
1807,2016-01-30 17:33,2092786,505614,1,26.99,26.99
1809,2016-01-30 9:47,1553211,282021,1,34.99,34.99
1809,2016-01-30 9:47,1553211,287826,1,31.99,31.99
1811,2016-02-01 16:21,8042053,78479499,1,48.99,48.99
1812,2016-02-01 16:09,15163474,227439,1,35.99,35.99
1812,2016-02-01 16:09,15163474,253748,1,15.99,15.99
1814,2016-02-02 13:06,10525167,114150002,1,18.99,18.99
